#Parameters = {kz=1; eps0=8.854e-012; rho=1.9428093639147; V=1.7157284678805e-009; Q=3.3333333333333e-009; Lx=10; Ly=10; Lz=50; Rx=1.6; Ry=1.6; Rz=0.16; iy=10}
#"Y / mm"	"E-Field (Es)_Y (Y)"
#-----------------------------
-4.4960000000000	-1584055.2500000
-4.4880000000000	-1589811.8750000
-4.4800000000000	-1595568.6250000
-4.4720000000000	-1601325.2500000
-4.4640000000000	-1607081.8750000
-4.4560000000000	-1612838.8750000
-4.4480000000000	-1618595.6250000
-4.4400000000000	-1624352.2500000
-4.4320000000000	-1630109.0000000
-4.4240000000000	-1635866.0000000
-4.4160000000000	-1641622.6250000
-4.4080000000000	-1647379.2500000
-4.4000000000000	-1653136.0000000
-4.3920000000000	-1658892.6250000
-4.3840000000000	-1664649.6250000
-4.3760000000000	-1670406.2500000
-4.3680000000000	-1676163.0000000
-4.3600000000000	-1681919.6250000
-4.3520000000000	-1687676.2500000
-4.3440000000000	-1694499.7500000
-4.3360000000000	-1701424.2500000
-4.3280000000000	-1708348.7500000
-4.3200000000000	-1715273.2500000
-4.3120000000000	-1722198.1250000
-4.3040000000000	-1729122.6250000
-4.2960000000000	-1736047.1250000
-4.2880000000000	-1742971.6250000
-4.2800000000000	-1749896.0000000
-4.2720000000000	-1756821.0000000
-4.2640000000000	-1763745.5000000
-4.2560000000000	-1770669.8750000
-4.2480000000000	-1777594.3750000
-4.2400000000000	-1784519.2500000
-4.2320000000000	-1791443.7500000
-4.2240000000000	-1798368.2500000
-4.2160000000000	-1805292.7500000
-4.2080000000000	-1812217.2500000
-4.2000000000000	-1819142.1250000
-4.1920000000000	-1826066.6250000
-4.1840000000000	-1832991.1250000
-4.1760000000000	-1839915.5000000
-4.1680000000000	-1846840.0000000
-4.1600000000000	-1853765.0000000
-4.1520000000000	-1860689.5000000
-4.1440000000000	-1867613.8750000
-4.1360000000000	-1874538.3750000
-4.1280000000000	-1881463.2500000
-4.1200000000000	-1888387.7500000
-4.1120000000000	-1895312.2500000
-4.1040000000000	-1902558.3750000
-4.0960000000000	-1910987.3750000
-4.0880000000000	-1919417.0000000
-4.0800000000000	-1927846.0000000
-4.0720000000000	-1936275.0000000
-4.0640000000000	-1944704.0000000
-4.0560000000000	-1953133.0000000
-4.0480000000000	-1961562.5000000
-4.0400000000000	-1969991.5000000
-4.0320000000000	-1978420.5000000
-4.0240000000000	-1986849.5000000
-4.0160000000000	-1995279.0000000
-4.0080000000000	-2003708.1250000
-4.0000000000000	-2012137.1250000
-3.9920000000000	-2020566.1250000
-3.9840000000000	-2028995.3750000
-3.9760000000000	-2037424.3750000
-3.9680000000000	-2045853.6250000
-3.9600000000000	-2054282.6250000
-3.9520000000000	-2062711.8750000
-3.9440000000000	-2071141.0000000
-3.9360000000000	-2079570.0000000
-3.9280000000000	-2087999.2500000
-3.9200000000000	-2096428.2500000
-3.9120000000000	-2104857.5000000
-3.9040000000000	-2113286.5000000
-3.8960000000000	-2121715.7500000
-3.8880000000000	-2130144.7500000
-3.8800000000000	-2138573.7500000
-3.8720000000000	-2147003.0000000
-3.8640000000000	-2155432.0000000
-3.8560000000000	-2164878.5000000
-3.8480000000000	-2175284.7500000
-3.8400000000000	-2185691.2500000
-3.8320000000000	-2196097.7500000
-3.8240000000000	-2206504.2500000
-3.8160000000000	-2216910.7500000
-3.8080000000000	-2227317.0000000
-3.8000000000000	-2237723.7500000
-3.7920000000000	-2248130.0000000
-3.7840000000000	-2258536.5000000
-3.7760000000000	-2268943.0000000
-3.7680000000000	-2279349.5000000
-3.7600000000000	-2289756.0000000
-3.7520000000000	-2300162.2500000
-3.7440000000000	-2310569.0000000
-3.7360000000000	-2320975.2500000
-3.7280000000000	-2331381.7500000
-3.7200000000000	-2341788.2500000
-3.7120000000000	-2352194.7500000
-3.7040000000000	-2362601.2500000
-3.6960000000000	-2373007.5000000
-3.6880000000000	-2383414.2500000
-3.6800000000000	-2393820.5000000
-3.6720000000000	-2404227.0000000
-3.6640000000000	-2414633.5000000
-3.6560000000000	-2425040.0000000
-3.6480000000000	-2435446.5000000
-3.6400000000000	-2445852.7500000
-3.6320000000000	-2456259.5000000
-3.6240000000000	-2466665.7500000
-3.6160000000000	-2477072.2500000
-3.6080000000000	-2489647.0000000
-3.6000000000000	-2502714.2500000
-3.5920000000000	-2515781.0000000
-3.5840000000000	-2528848.0000000
-3.5760000000000	-2541915.2500000
-3.5680000000000	-2554982.0000000
-3.5600000000000	-2568049.2500000
-3.5520000000000	-2581116.2500000
-3.5440000000000	-2594183.5000000
-3.5360000000000	-2607250.2500000
-3.5280000000000	-2620317.0000000
-3.5200000000000	-2633384.2500000
-3.5120000000000	-2646451.2500000
-3.5040000000000	-2659518.5000000
-3.4960000000000	-2672585.2500000
-3.4880000000000	-2685652.5000000
-3.4800000000000	-2698719.5000000
-3.4720000000000	-2711786.7500000
-3.4640000000000	-2724853.5000000
-3.4560000000000	-2737920.5000000
-3.4480000000000	-2750987.7500000
-3.4400000000000	-2764054.5000000
-3.4320000000000	-2777121.7500000
-3.4240000000000	-2790188.7500000
-3.4160000000000	-2803256.0000000
-3.4080000000000	-2816322.7500000
-3.4000000000000	-2829389.7500000
-3.3920000000000	-2842457.0000000
-3.3840000000000	-2855523.7500000
-3.3760000000000	-2868591.0000000
-3.3680000000000	-2882083.5000000
-3.3600000000000	-2898834.2500000
-3.3520000000000	-2915584.5000000
-3.3440000000000	-2932335.0000000
-3.3360000000000	-2949085.7500000
-3.3280000000000	-2965836.0000000
-3.3200000000000	-2982587.0000000
-3.3120000000000	-2999337.2500000
-3.3040000000000	-3016088.0000000
-3.2960000000000	-3032838.5000000
-3.2880000000000	-3049588.7500000
-3.2800000000000	-3066339.5000000
-3.2720000000000	-3083090.0000000
-3.2640000000000	-3099840.7500000
-3.2560000000000	-3116591.0000000
-3.2480000000000	-3133341.7500000
-3.2400000000000	-3150092.2500000
-3.2320000000000	-3166842.5000000
-3.2240000000000	-3183593.5000000
-3.2160000000000	-3200343.7500000
-3.2080000000000	-3217094.5000000
-3.2000000000000	-3233844.7500000
-3.1920000000000	-3250595.7500000
-3.1840000000000	-3267346.0000000
-3.1760000000000	-3284096.2500000
-3.1680000000000	-3300847.2500000
-3.1600000000000	-3317597.5000000
-3.1520000000000	-3334348.2500000
-3.1440000000000	-3351098.7500000
-3.1360000000000	-3367849.5000000
-3.1280000000000	-3384599.7500000
-3.1200000000000	-3403549.7500000
-3.1120000000000	-3425585.2500000
-3.1040000000000	-3447620.7500000
-3.0960000000000	-3469656.7500000
-3.0880000000000	-3491692.2500000
-3.0800000000000	-3513728.5000000
-3.0720000000000	-3535763.7500000
-3.0640000000000	-3557800.0000000
-3.0560000000000	-3579835.5000000
-3.0480000000000	-3601870.7500000
-3.0400000000000	-3623907.0000000
-3.0320000000000	-3645942.5000000
-3.0240000000000	-3667978.5000000
-3.0160000000000	-3690014.0000000
-3.0080000000000	-3712050.0000000
-3.0000000000000	-3734085.5000000
-2.9920000000000	-3756121.0000000
-2.9840000000000	-3778157.0000000
-2.9760000000000	-3800192.5000000
-2.9680000000000	-3822228.5000000
-2.9600000000000	-3844264.0000000
-2.9520000000000	-3866300.2500000
-2.9440000000000	-3888335.5000000
-2.9360000000000	-3910371.0000000
-2.9280000000000	-3932407.2500000
-2.9200000000000	-3954442.5000000
-2.9120000000000	-3976478.7500000
-2.9040000000000	-3998514.2500000
-2.8960000000000	-4020550.2500000
-2.8880000000000	-4042585.7500000
-2.8800000000000	-4064621.2500000
-2.8720000000000	-4092351.5000000
-2.8640000000000	-4122332.2500000
-2.8560000000000	-4152314.0000000
-2.8480000000000	-4182295.0000000
-2.8400000000000	-4212276.5000000
-2.8320000000000	-4242257.5000000
-2.8240000000000	-4272239.0000000
-2.8160000000000	-4302220.0000000
-2.8080000000000	-4332201.0000000
-2.8000000000000	-4362182.5000000
-2.7920000000000	-4392163.5000000
-2.7840000000000	-4422145.0000000
-2.7760000000000	-4452126.0000000
-2.7680000000000	-4482108.0000000
-2.7600000000000	-4512088.5000000
-2.7520000000000	-4542069.5000000
-2.7440000000000	-4572051.0000000
-2.7360000000000	-4602032.0000000
-2.7280000000000	-4632014.0000000
-2.7200000000000	-4661994.5000000
-2.7120000000000	-4691976.5000000
-2.7040000000000	-4721957.0000000
-2.6960000000000	-4751938.0000000
-2.6880000000000	-4781920.0000000
-2.6800000000000	-4811900.5000000
-2.6720000000000	-4841882.5000000
-2.6640000000000	-4871863.0000000
-2.6560000000000	-4901845.0000000
-2.6480000000000	-4931826.0000000
-2.6400000000000	-4961806.5000000
-2.6320000000000	-4992007.5000000
-2.6240000000000	-5034694.0000000
-2.6160000000000	-5077381.5000000
-2.6080000000000	-5120068.5000000
-2.6000000000000	-5162756.0000000
-2.5920000000000	-5205442.5000000
-2.5840000000000	-5248129.5000000
-2.5760000000000	-5290817.0000000
-2.5680000000000	-5333503.5000000
-2.5600000000000	-5376191.5000000
-2.5520000000000	-5418878.0000000
-2.5440000000000	-5461566.0000000
-2.5360000000000	-5504252.5000000
-2.5280000000000	-5546939.0000000
-2.5200000000000	-5589627.0000000
-2.5120000000000	-5632313.5000000
-2.5040000000000	-5675001.5000000
-2.4960000000000	-5717688.0000000
-2.4880000000000	-5760376.0000000
-2.4800000000000	-5803062.0000000
-2.4720000000000	-5845750.0000000
-2.4640000000000	-5888436.5000000
-2.4560000000000	-5931123.5000000
-2.4480000000000	-5973811.0000000
-2.4400000000000	-6016497.5000000
-2.4320000000000	-6059185.5000000
-2.4240000000000	-6101872.0000000
-2.4160000000000	-6144560.0000000
-2.4080000000000	-6187246.5000000
-2.4000000000000	-6229933.0000000
-2.3920000000000	-6272621.0000000
-2.3840000000000	-6324938.5000000
-2.3760000000000	-6388892.5000000
-2.3680000000000	-6452845.0000000
-2.3600000000000	-6516799.5000000
-2.3520000000000	-6580751.5000000
-2.3440000000000	-6644704.0000000
-2.3360000000000	-6708658.5000000
-2.3280000000000	-6772610.5000000
-2.3200000000000	-6836565.0000000
-2.3120000000000	-6900517.5000000
-2.3040000000000	-6964471.5000000
-2.2960000000000	-7028424.0000000
-2.2880000000000	-7092376.5000000
-2.2800000000000	-7156330.5000000
-2.2720000000000	-7220283.0000000
-2.2640000000000	-7284237.0000000
-2.2560000000000	-7348189.5000000
-2.2480000000000	-7412144.0000000
-2.2400000000000	-7476096.5000000
-2.2320000000000	-7540048.5000000
-2.2240000000000	-7604003.0000000
-2.2160000000000	-7667955.0000000
-2.2080000000000	-7731909.5000000
-2.2000000000000	-7795862.0000000
-2.1920000000000	-7859816.0000000
-2.1840000000000	-7923768.5000000
-2.1760000000000	-7987721.0000000
-2.1680000000000	-8051675.0000000
-2.1600000000000	-8115627.5000000
-2.1520000000000	-8215727.5000000
-2.1440000000000	-8318541.5000000
-2.1360000000000	-8421358.0000000
-2.1280000000000	-8524172.0000000
-2.1200000000000	-8626989.0000000
-2.1120000000000	-8729803.0000000
-2.1040000000000	-8832616.0000000
-2.0960000000000	-8935433.0000000
-2.0880000000000	-9038247.0000000
-2.0800000000000	-9141064.0000000
-2.0720000000000	-9243878.0000000
-2.0640000000000	-9346695.0000000
-2.0560000000000	-9449509.0000000
-2.0480000000000	-9552322.0000000
-2.0400000000000	-9655140.0000000
-2.0320000000000	-9757953.0000000
-2.0240000000000	-9860770.0000000
-2.0160000000000	-9963584.0000000
-2.0080000000000	-10066401.000000
-2.0000000000000	-10169215.000000
-1.9920000000000	-10272030.000000
-1.9840000000000	-10374846.000000
-1.9760000000000	-10477661.000000
-1.9680000000000	-10580475.000000
-1.9600000000000	-10683290.000000
-1.9520000000000	-10786106.000000
-1.9440000000000	-10973221.000000
-1.9360000000000	-11169482.000000
-1.9280000000000	-11365742.000000
-1.9200000000000	-11562003.000000
-1.9120000000000	-11758264.000000
-1.9040000000000	-11954522.000000
-1.8960000000000	-12150783.000000
-1.8880000000000	-12347044.000000
-1.8800000000000	-12543305.000000
-1.8720000000000	-12739566.000000
-1.8640000000000	-12935826.000000
-1.8560000000000	-13132088.000000
-1.8480000000000	-13328345.000000
-1.8400000000000	-13524606.000000
-1.8320000000000	-13720867.000000
-1.8240000000000	-13917128.000000
-1.8160000000000	-14113389.000000
-1.8080000000000	-14309650.000000
-1.8000000000000	-14505910.000000
-1.7920000000000	-14702169.000000
-1.7840000000000	-14898429.000000
-1.7760000000000	-15094690.000000
-1.7680000000000	-15290951.000000
-1.7600000000000	-15494999.000000
-1.7520000000000	-15739843.000000
-1.7440000000000	-15984688.000000
-1.7360000000000	-16229532.000000
-1.7280000000000	-16474373.000000
-1.7200000000000	-16719217.000000
-1.7120000000000	-16964062.000000
-1.7040000000000	-17208906.000000
-1.6960000000000	-17453750.000000
-1.6880000000000	-17698596.000000
-1.6800000000000	-17943440.000000
-1.6720000000000	-18188280.000000
-1.6640000000000	-18433124.000000
-1.6560000000000	-18677968.000000
-1.6480000000000	-18922814.000000
-1.6400000000000	-19167658.000000
-1.6320000000000	-19412502.000000
-1.6240000000000	-19657348.000000
-1.6160000000000	-19902188.000000
-1.6080000000000	-20147032.000000
-1.6000000000000	-20391876.000000
-1.5920000000000	-20636720.000000
-1.5840000000000	-20771892.000000
-1.5760000000000	-20825684.000000
-1.5680000000000	-20879476.000000
-1.5600000000000	-20933268.000000
-1.5520000000000	-20987060.000000
-1.5440000000000	-21040852.000000
-1.5360000000000	-21094646.000000
-1.5280000000000	-21148438.000000
-1.5200000000000	-21202230.000000
-1.5120000000000	-21256022.000000
-1.5040000000000	-21309816.000000
-1.4960000000000	-21363606.000000
-1.4880000000000	-21417400.000000
-1.4800000000000	-21471192.000000
-1.4720000000000	-21524984.000000
-1.4640000000000	-21578776.000000
-1.4560000000000	-21632568.000000
-1.4480000000000	-21686362.000000
-1.4400000000000	-21740152.000000
-1.4320000000000	-21793946.000000
-1.4240000000000	-21723560.000000
-1.4160000000000	-21604076.000000
-1.4080000000000	-21484592.000000
-1.4000000000000	-21365108.000000
-1.3920000000000	-21245622.000000
-1.3840000000000	-21126138.000000
-1.3760000000000	-21006656.000000
-1.3680000000000	-20887170.000000
-1.3600000000000	-20767686.000000
-1.3520000000000	-20648202.000000
-1.3440000000000	-20528718.000000
-1.3360000000000	-20409232.000000
-1.3280000000000	-20289748.000000
-1.3200000000000	-20170266.000000
-1.3120000000000	-20050780.000000
-1.3040000000000	-19931296.000000
-1.2960000000000	-19811812.000000
-1.2880000000000	-19692328.000000
-1.2800000000000	-19572842.000000
-1.2720000000000	-19453358.000000
-1.2640000000000	-19332384.000000
-1.2560000000000	-19211164.000000
-1.2480000000000	-19089944.000000
-1.2400000000000	-18968724.000000
-1.2320000000000	-18847504.000000
-1.2240000000000	-18726286.000000
-1.2160000000000	-18605066.000000
-1.2080000000000	-18483846.000000
-1.2000000000000	-18362628.000000
-1.1920000000000	-18241408.000000
-1.1840000000000	-18120188.000000
-1.1760000000000	-17998968.000000
-1.1680000000000	-17877748.000000
-1.1600000000000	-17756528.000000
-1.1520000000000	-17635308.000000
-1.1440000000000	-17514090.000000
-1.1360000000000	-17392870.000000
-1.1280000000000	-17271650.000000
-1.1200000000000	-17150430.000000
-1.1120000000000	-17029208.000000
-1.1040000000000	-16907056.000000
-1.0960000000000	-16784902.000000
-1.0880000000000	-16662751.000000
-1.0800000000000	-16540598.000000
-1.0720000000000	-16418445.000000
-1.0640000000000	-16296292.000000
-1.0560000000000	-16174139.000000
-1.0480000000000	-16051986.000000
-1.0400000000000	-15929833.000000
-1.0320000000000	-15807680.000000
-1.0240000000000	-15685529.000000
-1.0160000000000	-15563376.000000
-1.0080000000000	-15441223.000000
-1.0000000000000	-15319070.000000
-0.99200000000000	-15196917.000000
-0.98400000000000	-15074765.000000
-0.97600000000000	-14952612.000000
-0.96800000000000	-14830458.000000
-0.96000000000000	-14708306.000000
-0.95200000000000	-14585994.000000
-0.94400000000000	-14462734.000000
-0.93600000000000	-14339475.000000
-0.92800000000000	-14216216.000000
-0.92000000000000	-14092958.000000
-0.91200000000000	-13969698.000000
-0.90400000000000	-13846439.000000
-0.89600000000000	-13723180.000000
-0.88800000000000	-13599921.000000
-0.88000000000000	-13476662.000000
-0.87200000000000	-13353403.000000
-0.86400000000000	-13230144.000000
-0.85600000000000	-13106885.000000
-0.84800000000000	-12983626.000000
-0.84000000000000	-12860366.000000
-0.83200000000000	-12737108.000000
-0.82400000000000	-12613849.000000
-0.81600000000000	-12490590.000000
-0.80800000000000	-12367331.000000
-0.80000000000000	-12244072.000000
-0.79200000000000	-12121395.000000
-0.78400000000000	-12000164.000000
-0.77600000000000	-11878935.000000
-0.76800000000000	-11757705.000000
-0.76000000000000	-11636474.000000
-0.75200000000000	-11515244.000000
-0.74400000000000	-11394014.000000
-0.73600000000000	-11272784.000000
-0.72800000000000	-11151554.000000
-0.72000000000000	-11030324.000000
-0.71200000000000	-10909094.000000
-0.70400000000000	-10787863.000000
-0.69600000000000	-10666633.000000
-0.68800000000000	-10545404.000000
-0.68000000000000	-10424173.000000
-0.67200000000000	-10302943.000000
-0.66400000000000	-10181712.000000
-0.65600000000000	-10060483.000000
-0.64800000000000	-9939252.0000000
-0.64000000000000	-9818022.0000000
-0.63200000000000	-9697213.0000000
-0.62400000000000	-9576960.0000000
-0.61600000000000	-9456708.0000000
-0.60800000000000	-9336455.0000000
-0.60000000000000	-9216203.0000000
-0.59200000000000	-9095951.0000000
-0.58400000000000	-8975698.0000000
-0.57600000000000	-8855445.0000000
-0.56800000000000	-8735194.0000000
-0.56000000000000	-8614941.0000000
-0.55200000000000	-8494688.0000000
-0.54400000000000	-8374436.5000000
-0.53600000000000	-8254184.0000000
-0.52800000000000	-8133931.5000000
-0.52000000000000	-8013679.0000000
-0.51200000000000	-7893427.0000000
-0.50400000000000	-7773174.5000000
-0.49600000000000	-7652922.0000000
-0.48800000000000	-7532669.5000000
-0.48000000000000	-7412417.0000000
-0.47200000000000	-7290261.5000000
-0.46400000000000	-7166683.5000000
-0.45600000000000	-7043105.5000000
-0.44800000000000	-6919527.5000000
-0.44000000000000	-6795949.0000000
-0.43200000000000	-6672371.5000000
-0.42400000000000	-6548793.0000000
-0.41600000000000	-6425215.0000000
-0.40800000000000	-6301637.0000000
-0.40000000000000	-6178059.0000000
-0.39200000000000	-6054480.5000000
-0.38400000000000	-5930902.5000000
-0.37600000000000	-5807324.5000000
-0.36800000000000	-5683746.5000000
-0.36000000000000	-5560168.5000000
-0.35200000000000	-5436590.0000000
-0.34400000000000	-5313012.0000000
-0.33600000000000	-5189434.0000000
-0.32800000000000	-5065856.0000000
-0.32000000000000	-4942278.0000000
-0.31200000000000	-4818111.5000000
-0.30400000000000	-4693710.5000000
-0.29600000000000	-4569309.5000000
-0.28800000000000	-4444908.5000000
-0.28000000000000	-4320507.5000000
-0.27200000000000	-4196107.0000000
-0.26400000000000	-4071705.7500000
-0.25600000000000	-3947305.0000000
-0.24800000000000	-3822903.5000000
-0.24000000000000	-3698502.7500000
-0.23200000000000	-3574101.5000000
-0.22400000000000	-3449701.0000000
-0.21600000000000	-3325300.0000000
-0.20800000000000	-3200899.0000000
-0.20000000000000	-3076498.0000000
-0.19200000000000	-2952097.0000000
-0.18400000000000	-2827696.0000000
-0.17600000000000	-2703295.0000000
-0.16800000000000	-2578894.0000000
-0.16000000000000	-2454493.0000000
-0.15200000000000	-2331539.7500000
-0.14400000000000	-2208827.0000000
-0.13600000000000	-2086114.7500000
-0.12800000000000	-1963402.2500000
-0.12000000000000	-1840689.5000000
-0.11200000000000	-1717977.1250000
-0.10400000000000	-1595264.6250000
-0.096000000000000	-1472552.0000000
-0.087999999999999	-1349839.5000000
-0.080000000000000	-1227127.0000000
-0.071999999999999	-1104414.5000000
-0.064000000000000	-981702.00000000
-0.055999999999999	-858989.50000000
-0.048000000000000	-736276.87500000
-0.039999999999999	-613564.37500000
-0.032000000000000	-490852.00000000
-0.023999999999999	-368139.37500000
-0.016000000000000	-245426.75000000
-0.0079999999999991	-122714.25000000
0.00000000000000	-1.7500000000000
0.0080000000000009	122710.77343750
0.016000000000000	245423.26562500
0.024000000000001	368135.75000000
0.032000000000000	490848.25000000
0.040000000000001	613560.62500000
0.048000000000000	736273.18750000
0.056000000000001	858985.68750000
0.064000000000000	981698.18750000
0.072000000000001	1104410.6250000
0.080000000000000	1227123.0000000
0.088000000000001	1349835.6250000
0.096000000000000	1472548.1250000
0.10400000000000	1595260.6250000
0.11200000000000	1717973.1250000
0.12000000000000	1840685.5000000
0.12800000000000	1963398.1250000
0.13600000000000	2086110.6250000
0.14400000000000	2208823.0000000
0.15200000000000	2331535.5000000
0.16000000000000	2454488.7500000
0.16800000000000	2578889.5000000
0.17600000000000	2703290.5000000
0.18400000000000	2827691.5000000
0.19200000000000	2952092.5000000
0.20000000000000	3076493.5000000
0.20800000000000	3200894.2500000
0.21600000000000	3325295.2500000
0.22400000000000	3449696.0000000
0.23200000000000	3574097.0000000
0.24000000000000	3698497.7500000
0.24800000000000	3822898.7500000
0.25600000000000	3947300.0000000
0.26400000000000	4071700.5000000
0.27200000000000	4196102.0000000
0.28000000000000	4320502.5000000
0.28800000000000	4444903.0000000
0.29600000000000	4569304.0000000
0.30400000000000	4693705.0000000
0.31200000000000	4818106.0000000
0.32000000000000	4942272.0000000
0.32800000000000	5065850.5000000
0.33600000000000	5189428.5000000
0.34400000000000	5313006.5000000
0.35200000000000	5436584.5000000
0.36000000000000	5560163.0000000
0.36800000000000	5683740.5000000
0.37600000000000	5807318.5000000
0.38400000000000	5930897.0000000
0.39200000000000	6054475.0000000
0.40000000000000	6178053.0000000
0.40800000000000	6301631.0000000
0.41600000000000	6425209.0000000
0.42400000000000	6548787.0000000
0.43200000000000	6672365.5000000
0.44000000000000	6795943.0000000
0.44800000000000	6919522.0000000
0.45600000000000	7043099.5000000
0.46400000000000	7166677.0000000
0.47200000000000	7290256.0000000
0.48000000000000	7412411.0000000
0.48800000000000	7532663.5000000
0.49600000000000	7652915.5000000
0.50400000000000	7773168.5000000
0.51200000000000	7893421.0000000
0.52000000000000	8013672.5000000
0.52800000000000	8133925.5000000
0.53600000000000	8254178.0000000
0.54400000000000	8374430.5000000
0.55200000000000	8494682.0000000
0.56000000000000	8614935.0000000
0.56800000000000	8735188.0000000
0.57600000000000	8855439.0000000
0.58400000000000	8975692.0000000
0.59200000000000	9095944.0000000
0.60000000000000	9216197.0000000
0.60800000000000	9336449.0000000
0.61600000000000	9456702.0000000
0.62400000000000	9576954.0000000
0.63200000000000	9697207.0000000
0.64000000000000	9818016.0000000
0.64800000000000	9939246.0000000
0.65600000000000	10060477.000000
0.66400000000000	10181706.000000
0.67200000000000	10302936.000000
0.68000000000000	10424167.000000
0.68800000000000	10545397.000000
0.69600000000000	10666626.000000
0.70400000000000	10787857.000000
0.71200000000000	10909087.000000
0.72000000000000	11030317.000000
0.72800000000000	11151546.000000
0.73600000000000	11272777.000000
0.74400000000000	11394007.000000
0.75200000000000	11515236.000000
0.76000000000000	11636467.000000
0.76800000000000	11757697.000000
0.77600000000000	11878927.000000
0.78400000000000	12000156.000000
0.79200000000000	12121387.000000
0.80000000000000	12244064.000000
0.80800000000000	12367323.000000
0.81600000000000	12490581.000000
0.82400000000000	12613840.000000
0.83200000000000	12737100.000000
0.84000000000000	12860358.000000
0.84800000000000	12983617.000000
0.85600000000000	13106876.000000
0.86400000000000	13230135.000000
0.87200000000000	13353394.000000
0.88000000000000	13476653.000000
0.88800000000000	13599912.000000
0.89600000000000	13723171.000000
0.90400000000000	13846430.000000
0.91200000000000	13969689.000000
0.92000000000000	14092948.000000
0.92800000000000	14216206.000000
0.93600000000000	14339465.000000
0.94400000000000	14462724.000000
0.95200000000000	14585984.000000
0.96000000000000	14708296.000000
0.96800000000000	14830449.000000
0.97600000000000	14952602.000000
0.98400000000000	15074755.000000
0.99200000000000	15196907.000000
1.0000000000000	15319060.000000
1.0080000000000	15441213.000000
1.0160000000000	15563366.000000
1.0240000000000	15685519.000000
1.0320000000000	15807670.000000
1.0400000000000	15929823.000000
1.0480000000000	16051976.000000
1.0560000000000	16174129.000000
1.0640000000000	16296282.000000
1.0720000000000	16418435.000000
1.0800000000000	16540588.000000
1.0880000000000	16662741.000000
1.0960000000000	16784892.000000
1.1040000000000	16907046.000000
1.1120000000000	17029198.000000
1.1200000000000	17150420.000000
1.1280000000000	17271640.000000
1.1360000000000	17392860.000000
1.1440000000000	17514080.000000
1.1520000000000	17635298.000000
1.1600000000000	17756518.000000
1.1680000000000	17877736.000000
1.1760000000000	17998956.000000
1.1840000000000	18120176.000000
1.1920000000000	18241396.000000
1.2000000000000	18362616.000000
1.2080000000000	18483834.000000
1.2160000000000	18605054.000000
1.2240000000000	18726274.000000
1.2320000000000	18847494.000000
1.2400000000000	18968714.000000
1.2480000000000	19089932.000000
1.2560000000000	19211152.000000
1.2640000000000	19332372.000000
1.2720000000000	19453346.000000
1.2800000000000	19572832.000000
1.2880000000000	19692316.000000
1.2960000000000	19811802.000000
1.3040000000000	19931286.000000
1.3120000000000	20050772.000000
1.3200000000000	20170258.000000
1.3280000000000	20289740.000000
1.3360000000000	20409226.000000
1.3440000000000	20528710.000000
1.3520000000000	20648196.000000
1.3600000000000	20767680.000000
1.3680000000000	20887166.000000
1.3760000000000	21006652.000000
1.3840000000000	21126134.000000
1.3920000000000	21245620.000000
1.4000000000000	21365104.000000
1.4080000000000	21484590.000000
1.4160000000000	21604076.000000
1.4240000000000	21723560.000000
1.4320000000000	21793946.000000
1.4400000000000	21740154.000000
1.4480000000000	21686362.000000
1.4560000000000	21632570.000000
1.4640000000000	21578780.000000
1.4720000000000	21524988.000000
1.4800000000000	21471196.000000
1.4880000000000	21417404.000000
1.4960000000000	21363612.000000
1.5040000000000	21309820.000000
1.5120000000000	21256028.000000
1.5200000000000	21202238.000000
1.5280000000000	21148446.000000
1.5360000000000	21094654.000000
1.5440000000000	21040862.000000
1.5520000000000	20987070.000000
1.5600000000000	20933278.000000
1.5680000000000	20879486.000000
1.5760000000000	20825696.000000
1.5840000000000	20771904.000000
1.5920000000000	20636732.000000
1.6000000000000	20391888.000000
1.6080000000000	20147044.000000
1.6160000000000	19902200.000000
1.6240000000000	19657358.000000
1.6320000000000	19412514.000000
1.6400000000000	19167670.000000
1.6480000000000	18922826.000000
1.6560000000000	18677980.000000
1.6640000000000	18433136.000000
1.6720000000000	18188292.000000
1.6800000000000	17943452.000000
1.6880000000000	17698606.000000
1.6960000000000	17453762.000000
1.7040000000000	17208918.000000
1.7120000000000	16964072.000000
1.7200000000000	16719229.000000
1.7280000000000	16474384.000000
1.7360000000000	16229544.000000
1.7440000000000	15984699.000000
1.7520000000000	15739854.000000
1.7600000000000	15495010.000000
1.7680000000000	15290962.000000
1.7760000000000	15094701.000000
1.7840000000000	14898440.000000
1.7920000000000	14702179.000000
1.8000000000000	14505921.000000
1.8080000000000	14309660.000000
1.8160000000000	14113399.000000
1.8240000000000	13917138.000000
1.8320000000000	13720877.000000
1.8400000000000	13524616.000000
1.8480000000000	13328354.000000
1.8560000000000	13132096.000000
1.8640000000000	12935835.000000
1.8720000000000	12739574.000000
1.8800000000000	12543313.000000
1.8880000000000	12347052.000000
1.8960000000000	12150791.000000
1.9040000000000	11954530.000000
1.9120000000000	11758272.000000
1.9200000000000	11562011.000000
1.9280000000000	11365750.000000
1.9360000000000	11169489.000000
1.9440000000000	10973228.000000
1.9520000000000	10786112.000000
1.9600000000000	10683297.000000
1.9680000000000	10580481.000000
1.9760000000000	10477668.000000
1.9840000000000	10374852.000000
1.9920000000000	10272037.000000
2.0000000000000	10169221.000000
2.0080000000000	10066407.000000
2.0160000000000	9963590.0000000
2.0240000000000	9860776.0000000
2.0320000000000	9757959.0000000
